usaf,wban,name,country,state,call,lat,lon,elev,begin,end
725118,14751,CAPITAL CITY AIRPORT,US,PA,KCXY,40.217,-76.851,+0103.6,19900301,20200925
725127,04726,J MURTHA JTWN-CMBRA CO APT,US,PA,KJST,40.316,-78.834,+0696.2,19730101,20200925
725128,54739,UNIVERSITY PARK AIRPORT,US,PA,KUNV,40.85,-77.85,+0377.7,20050101,20200925
725130,14777,WILKES-BARRE/SCRANTON INTL AI,US,PA,KAVP,41.334,-75.727,+0283.5,19730101,20200925
725140,14778,WILLIAMSPORT REGIONAL AIRPORT,US,PA,KIPT,41.243,-76.922,+0158.5,19730101,20200925
725150,04725,GREATER BINGHAMTON/E A LINK F,US,NY,KBGM,42.207,-75.98,+0486.2,19730101,20200925
725155,94761,ITHACA TOMPKINS REGIONAL AIRP,US,NY,KITH,42.483,-76.467,+0335.0,20060101,20200925
725156,14748,ELMIRA/CORNING RGNL ARPT,US,NY,KELM,42.159,-76.892,+0291.1,19730101,20200925
725165,94737,RUTLAND STATE AIRPORT,US,VT,KRUT,43.533,-72.95,+0239.0,20060101,20200925
725172,13762,NAVAL AUXILIARY LANDING FIELD,US,VA,KNFE,36.695,-76.136,+0004.9,20070601,20200925
725175,64706,INDIANA COUNTY/JIMMY STEWART,US,PA,KIDI,40.633,-79.1,+0428.2,20060101,20200925
725180,14735,ALBANY INTERNATIONAL AIRPORT,US,NY,KALB,42.747,-73.799,+0085.3,19460101,20200925
725194,54778,PENN YAN AIRPORT,US,NY,KPEO,42.643,-77.056,+0275.2,20060101,20200925
725196,64775,GRIFFIS AIRFIELD,US,NY,KRME,43.234,-75.412,+0158.2,20070102,20200925
725200,94823,PITTSBURGH INTERNATIONAL AIRP,US,PA,KPIT,40.485,-80.214,+0366.7,19450201,20200925
725204,04813,BEAVER COUNTY AIRPORT,US,PA,KBVI,40.767,-80.4,+0381.6,20060102,20200925
725207,54735,ARNOLD PALMER REGIONAL APT,US,PA,KLBE,40.283,-79.4,+0365.5,20060101,20200925
725208,04855,MARION MUNICIPAL AIRPORT,US,OH,KMNN,40.616,-83.064,+0303.0,20060101,20200925
725210,14895,AKRON-CANTON REGIONAL AIRPORT,US,OH,KCAK,40.918,-81.444,+0369.7,19730101,20200925
725214,04849,LORAIN COUNTY RGNL AIRPORT,US,OH,KLPR,41.346,-82.179,+0242.0,20060101,20200925
725217,53855,BUTLER CO. REGIONAL ARPT,US,OH,KHAO,39.364,-84.525,+0193.2,20060101,20200925
725240,14820,CLEVELAND-HOPKINS INTERNATION,US,OH,KCLE,41.406,-81.852,+0238.1,19730101,20200925
725245,04853,CLEVELAND BURKE LAKEFNT AP,US,OH,KBKL,41.518,-81.684,+0178.0,20060101,20200925
725250,14852,YOUNGSTOWN-WARREN REGIONAL AI,US,OH,KYNG,41.255,-80.674,+0355.7,19480101,20200925
725253,00380,PORTAGE COUNTY AIRPORT,US,OH,KPOV,41.217,-81.25,+0365.2,20090318,20200925
725254,04851,DEFIANCE MEMORIAL AIRPORT,US,OH,KDFI,41.338,-84.429,+0215.5,20060101,20200925
725256,04857,ASHTABULA COUNTY AIRPORT,US,OH,KHZY,41.778,-80.696,+0281.6,20060101,20200925
725260,14860,ERIE INTL/T. RIDGE FIELD AIRP,US,PA,KERI,42.08,-80.182,+0222.2,19730101,20200925
725280,14733,BUFFALO NIAGARA INTERNATIONAL,US,NY,KBUF,42.94,-78.736,+0218.2,19420201,20200925
725283,00465,CATTARAUGUS COUNTY OLEAN AIRP,US,NY,KOLE,42.241,-78.371,+0651.1,20120423,20200925
725287,04724,NIAGARA FALLS INTL AIRPORT,US,NY,KIAG,43.108,-78.938,+0178.3,19510612,20200925
725290,14768,GREATER ROCHESTER INTERNATION,US,NY,KROC,43.117,-77.675,+0164.3,19730101,20200925
725292,14976,GRINNELL REGIONAL AIRPORT,US,IA,KGGI,41.717,-92.7,+0307.2,20060831,20200925
725300,94846,CHICAGO O'HARE INTERNATIONAL,US,IL,KORD,41.96,-87.932,+0201.8,19461001,20200925
725305,94892,DUPAGE AIRPORT,US,IL,KDPA,41.914,-88.246,+0229.8,20060101,20200925
725315,94870,UNIVERSI OF IL WILLARD APT,US,IL,KCMI,40.04,-88.278,+0229.8,20060101,20200925
725316,03887,DECATUR AIRPORT,US,IL,KDEC,39.834,-88.866,+0205.7,20060101,20200925
725317,53802,COLES COUNTY MEMO AIRPORT,US,IL,KMTO,39.478,-88.28,+0219.8,20060101,20200925
725320,14842,GREATER PEORIA REGIONAL AIRPO,US,IL,KPIA,40.668,-89.684,+0198.1,19730101,20200925
725326,04894,WHITESIDE CO ARPT-JOS H BITTO,US,IL,KSQI,41.743,-89.676,+0197.2,20060101,20200925
725327,04846,PORTER COUNTY MUNICIPAL AIRPO,US,IN,KVPZ,41.453,-87.006,+0234.7,20060101,20200925
725330,14827,FORT WAYNE INTERNATIONAL AIRP,US,IN,KFWA,40.971,-85.206,+0241.1,19411101,20200925
725335,94833,GRISSOM AFB AIRPORT,US,IN,KGUS,40.65,-86.15,+0247.5,20060101,20200925
725336,94895,DELAWARE CO-JOHNSON FD APT,US,IN,KMIE,40.234,-85.394,+0285.6,20060101,20200925
725337,04807,GARY/CHICAGO AIRPORT,US,IN,KGYY,41.617,-87.417,+0180.1,20060101,20200925
725340,14819,CHICAGO MIDWAY INTL ARPT,US,IL,KMDW,41.786,-87.752,+0186.5,19730101,20200925
725342,13809,LRNCVLL-VINCNES INTL ARPT,US,IL,KLWV,38.764,-87.606,+0130.8,20060101,20200925
725345,14834,JOLIET REGIONAL AIRPORT,US,IL,KJOT,41.5,-88.167,+0177.4,20020902,20200925
725347,14880,WAUKEGAN REGIONAL AIRPORT,US,IL,KUGN,42.417,-87.867,+0221.6,20060101,20200925
725348,04831,LEWIS UNIVERSITY AIRPORT,US,IL,KLOT,41.604,-88.085,+0201.2,20060101,20200925
725350,14848,SOUTH BEND REGIONAL AIRPORT,US,IN,KSBN,41.707,-86.316,+0235.6,19730101,20200925
725354,04806,ELKHART MUNICIPAL AIRPORT,US,IN,KEKM,41.717,-85.983,+0237.1,20060102,20200925
725360,94830,TOLEDO EXPRESS AIRPORT,US,OH,KTOL,41.587,-83.806,+0205.4,19730101,20200925
725366,14825,FINDLAY AIRPORT,US,OH,KFDY,41.014,-83.669,+0243.8,19730101,20200925
725375,14822,DETROIT CITY AIRPORT,US,MI,KDET,42.409,-83.01,+0190.8,19730101,20200925
725377,14804,SELFRIDGE AIR NATIONAL GUARD,US,MI,KMTC,42.608,-82.818,+0176.8,19370101,20200925
725378,04887,LIVINGSTON COUNTY AIRPORT,US,MI,KOZW,42.629,-83.984,+0287.7,20060101,20200925
725383,54827,KIRSCH MUNICIPAL AIRPORT,US,MI,KIRS,41.817,-85.433,+0281.9,20060101,20200925
725386,94898,HARBOR BEACH,US,MI,KP58 ,44.022,-82.793,+0179.8,20060101,20200925
725387,94899,COPPER HARBOR,US,MI,KP59 ,47.467,-87.883,+0190.8,20060101,20200925
725390,14836,CAPITAL CITY AIRPORT,US,MI,KLAN,42.776,-84.6,+0261.8,19730101,20200925
725394,04839,TULIP CITY AIRPORT,US,MI,KBIV,42.746,-86.097,+0210.0,20060101,20200925
725395,14833,JAKSON CO-RYNOLDS FLD ARPT,US,MI,KJXN,42.267,-84.467,+0304.2,19730101,20200925
725396,14815,W K KELLOGG AIRPORT,US,MI,KBTL,42.308,-85.251,+0282.9,19421001,20200925
725417,54822,MASON JEWETT FIELD AIRPORT,US,MI,KTEW,42.566,-84.433,+0281.0,20060101,20200925
725418,54823,CUSTER AIRPORT,US,MI,KTTF,41.94,-83.435,+0186.5,20060101,20200925
725420,14931,SE IOWA REGIONAL AIRPORT,US,IA,KBRL,40.783,-91.125,+0210.9,20050101,20200925
725430,94822,GREATER ROCKFORD AIRPORT,US,IL,KRFD,42.193,-89.093,+0222.5,19730101,20200925
725434,54789,POCONO MTNS MUNI AIRPORT,US,PA,KMPO,41.139,-75.379,+0584.0,20060101,20200925
725440,14923,QUAD CITY INTERNATIONAL AIRPO,US,IL,KMLI,41.465,-90.523,+0180.4,19730101,20200925
725450,14990,THE EASTERN IOWA AIRPORT,US,IA,KCID,41.883,-91.717,+0264.6,19730101,20200925
725453,14930,ATLANTIC MUNICIPAL AIRPORT,US,IA,KAIO,41.407,-95.047,+0360.3,20060101,20200925
725454,04903,WASHINGTON MUNICIPAL ARPT,US,IA,KAWG,41.276,-91.673,+0229.8,20060101,20200925
725457,04904,ALGONA MUNICIPAL AIRPORT,US,IA,KAXA,43.078,-94.272,+0371.6,20060101,20200925
725458,04907,CLARION MUNICIPAL AIRPORT,US,IA,KCAV,42.742,-93.759,+0354.2,20060101,20200925
725460,14933,DES MOINES INTERNATIONAL AIRP,US,IA,KDSM,41.534,-93.653,+0291.7,19730101,20200925
725461,94988,MARSHALLTOWN MUNICIPAL APT,US,IA,KMIW,42.111,-92.916,+0296.9,20060101,20200925
725462,14937,IOWA CITY MUNICIPAL ARPT,US,IA,KIOW,41.633,-91.543,+0198.1,19970101,20200925
725463,14966,CHARLES CITY MUNICIPAL APT,US,IA,KCCY,43.073,-92.611,+0342.9,20060101,20200925
725464,04977,NEWTON MUNICIPAL AIRPORT,US,IA,KTNU,41.674,-93.022,+0290.5,20060101,20200925
725465,14950,OTTUMWA INDUSTRIAL AIRPORT,US,IA,KOTM,41.108,-92.447,+0256.6,19730101,20200925
725466,04938,ANKENY REGIONAL AIRPORT,US,IA,KIKV,41.691,-93.566,+0277.4,20060101,20200925
725467,04973,SHENANDOAH MUNICIPAL ARPT,US,IA,KSDA,40.751,-95.413,+0296.0,20060101,20200925
725468,04910,ARTHUR N. NEU AIRPORT,US,IA,KCIN,42.046,-94.789,+0367.0,20060101,20200925
725469,04913,CHARITON MUNICIPAL AIRPORT,US,IA,KCNC,41.019,-93.359,+0320.0,20060101,20200925
725470,94908,DUBUQUE REGIONAL AIRPORT,US,IA,KDBQ,42.398,-90.704,+0321.9,19730101,20200925
725473,94979,CLINTON MUNICIPAL AIRPORT,US,IA,KCWI,41.833,-90.333,+0213.4,20060101,20200925
725474,04915,CRESTON MUNICIPAL AIRPORT,US,IA,KCSQ,41.007,-94.363,+0394.4,20060101,20200925
725475,04953,MONTICELLO REGIONAL ARPT,US,IA,KMXO,42.224,-91.166,+0258.8,20060101,20200925
725476,04916,DECORAH MUNICIPAL AIRPORT,US,IA,KDEH,43.275,-91.739,+0352.7,20060101,20200925
725477,04917,DENISON MUNICIPAL AIRPORT,US,IA,KDNS,41.986,-95.381,+0388.9,20060101,20200925
725478,04920,WEBSTER CITY MUNI AIRPORT,US,IA,KEBS,42.436,-93.869,+0341.7,20060101,20200925
725479,04937,SCHENCK FIELD AIRPORT,US,IA,KICL,40.722,-95.026,+0302.4,20060101,20200925
725480,94910,WATERLOO MUNICIPAL AIRPORT,US,IA,KALO,42.554,-92.401,+0264.6,19600301,20200925
725483,04930,FORT MADISON MUNICIPAL APT,US,IA,KFSW,40.659,-91.327,+0220.7,20060103,20200925
725484,04942,LE MARS MUNICIPAL AIRPORT,US,IA,KLRJ,42.778,-96.194,+0364.5,20060101,20200925
725486,04906,BOONE MUNICIPAL AIRPORT,US,IA,KBNW,42.049,-93.848,+0353.6,20060101,20200925
725487,04950,MUSCATINE MUNICIPIAL ARPT,US,IA,KMUT,41.367,-91.15,+0166.7,20060101,20200925
725488,04955,OELWEIN MUNICIPAL AIRPORT,US,IA,KOLZ,42.681,-91.974,+0328.0,20060101,20200925
725490,94933,FORT DODGE REGIONAL APRT,US,IA,KFOD,42.55,-94.183,+0352.4,20060101,20200925
725493,04962,KNOXVILLE MUNICIPAL ARPT,US,IA,KOXV,41.299,-93.114,+0282.2,20060101,20200925
725494,04966,RED OAK MUNICIPAL AIRPORT,US,IA,KRDK,41.01,-95.26,+0318.2,20060101,20200925
725495,04975,SHELDON MUNICIPAL AIRPORT,US,IA,KSHL,43.208,-95.833,+0432.5,20060101,20200925
725496,04976,STORM LAKE MUNICIPAL ARPT,US,IA,KSLB,42.597,-95.241,+0453.5,20060101,20200925
725498,94998,AUDUBON COUNTY AIRPORT,US,IA,KADU,41.7,-94.917,+0392.3,20060101,20200925
725499,94991,LAMONI MUNICIPAL AIRPORT,US,IA,KLWD,40.631,-93.901,+0346.0,20060101,20200925
725500,14942,EPPLEY AIRFIELD AIRPORT,US,NE,KOMA,41.31,-95.899,+0299.3,19740419,20200925
725510,14939,LINCOLN MUNICIPAL AIRPORT,US,NE,KLNK,40.851,-96.748,+0362.7,19421001,20200925
725513,04901,ARRA MUNI-AL POTTER FLD AP,US,NE,KAUH,40.893,-97.997,+0548.3,20060101,20200925
725514,03757,WEBSTER NAVAL OUTLYING FIELD,US,MD,KNUI,38.142,-76.429,+0006.4,20060822,20200925
725515,94947,BEATRICE MUNICIPAL AIRPORT,US,NE,KBIE,40.301,-96.754,+0403.6,20060101,20200925
725520,14935,CENTRAL NEBRASKA REGIONAL AIR,US,NE,KGRI,40.961,-98.314,+0560.8,19440301,20200925
725524,94958,EVELYN SHARP FIELD AIRPORT,US,NE,KODX,41.623,-98.948,+0629.1,20060101,20200925
725525,94949,HASTINGS MUNICIPAL AIRPORT,US,NE,KHSI,40.601,-98.426,+0597.7,20060101,20200925
725526,14905,KEARNEY MUNICIPAL AIRPORT,US,NE,KEAR,40.733,-99,+0649.2,20060101,20200925
725527,94978,TEKAMAH MUNICIPAL AIRPORT,US,NE,KTQE,41.764,-96.178,+0313.3,20060101,20200925
725533,94957,BRENNER FIELD AIRPORT,US,NE,KFNB,40.08,-95.592,+0298.7,20000101,20200925
725540,14949,OFFUTT AFB AIRPORT,US,NE,KOFF,41.117,-95.917,+0319.1,19480112,20200925
725541,04993,NEBRASKA CITY MUNI AIRPORT,US,NE,KAFK,40.606,-95.864,+0351.4,20060101,20200925
725555,94946,BROKEN BOW MUNICIPAL ARPT,US,NE,KBBW,41.433,-99.633,+0771.1,20060101,20200925
725556,94975,AINSWORTH MUNICIPAL ARPT,US,NE,KANW,42.577,-100.001,+0787.6,20060101,20200925
725560,14941,KARL STEFAN MEMORIAL AIRPORT,US,NE,KOFK,41.986,-97.435,+0472.7,19730101,20200925
725564,04924,FREMONT MUNICIPAL AIRPORT,US,NE,KFET,41.449,-96.52,+0366.7,20060101,20200925
725565,94951,COLUMBUS MUNICIPAL AIRPORT,US,NE,KOLU,41.448,-97.343,+0441.1,20060101,20200925
725566,04957,THE O'NEILL MUNI-JOHN L BAKER,US,NE,KONL,42.47,-98.688,+0619.1,20060101,20200925
725570,14943,SIOUX GATEWAY/COL BUD DAY FIE,US,IA,KSUX,42.391,-96.379,+0333.8,19421001,20200925
725610,24030,SIDNEY MUNICIPAL AIRPORT,US,NE,KSNY,41.099,-102.986,+1309.4,19770827,20200925
725620,24023,NORTH PLATTE RGNL AP LEE BIRD,US,NE,KLBF,41.121,-100.669,+0846.7,19730101,20200925
725621,94063,SEARLE FIELD AIRPORT,US,NE,KOGA,41.119,-101.768,+0990.6,20060101,20200925
725624,14994,JIM KELLY FIELD AIRPORT,US,NE,KLXN,40.789,-99.771,+0733.0,20050101,20200925
725625,94040,MC COOK MUNICIPAL AIRPORT,US,NE,KMCK,40.206,-100.591,+0771.1,20060101,20200925
725626,24091,IMPERIAL MUNICIPAL AIRPORT,US,NE,KIML,40.51,-101.62,+0996.1,19730401,20200925
725628,04935,BREWSTER FIELD AIRPORT,US,NE,KHDE,40.45,-99.339,+0702.3,20060101,20200925
725635,24044,ALLIANCE MUNICIPAL AIRPORT,US,NE,KAIA,42.057,-102.802,+1197.6,20060101,20200925
725636,24017,CHADRON MUNICIPAL AIRPORT,US,NE,KCDR,42.837,-103.098,+1004.0,19730101,20200925
725640,24018,CHEYENNE AIRPORT,US,WY,KCYS,41.158,-104.807,+1863.2,19480101,20200925
725650,03017,DENVER INTERNATIONAL AIRPORT,US,CO,KDEN,39.833,-104.658,+1650.2,19940718,20200925
725660,24028,WESTERN NE REGIONAL/HEILIG FI,US,NE,KBFF,41.871,-103.593,+1202.4,19430113,20200925
725665,94073,KMBAL MUNI/R E ARRAJ FD AP,US,NE,KIBM,41.189,-103.671,+1491.7,20060101,20200925
725670,24032,MILLER FIELD AIRPORT,US,NE,KVTN,42.878,-100.55,+0789.4,19480101,20200925
725686,94057,CONVERSE COUNTY AIRPORT,US,WY,KDGW,42.796,-105.38,+1504.5,20060101,20200925
725690,24089,NATRONA COUNTY INTERNATIONAL,US,WY,KCPR,42.898,-106.474,+1620.9,19400101,20200925
725700,24046,CRAIG-MOFFAT AIRPORT,US,CO,KCAG,40.493,-107.524,+1886.7,20060101,20200925
725705,94030,VERNAL AIRPORT,US,UT,KVEL,40.443,-109.513,+1606.3,20060101,20200925
725710,94025,YAMPA VALLEY AIRPORT,US,CO,KHDN,40.481,-107.218,+2011.7,20050101,20200925
725717,03016,GARFIELD CO REGIONAL ARPT,US,CO,KRIL,39.528,-107.72,+1683.1,20060101,20200925
725720,24127,SALT LAKE CITY INTERNATIONAL,US,UT,KSLC,40.778,-111.969,+1287.8,19411101,20200925
725724,24174,PROVO MUNICIPAL AIRPORT,US,UT,KPVU,40.219,-111.723,+1370.7,20060101,20200925
725744,24027,RCK SRINGS-SWETWTER CO APT,US,WY,KRKS,41.595,-109.053,+2055.0,19900301,20200925
725750,24126,OGDEN-HINCKLEY AIRPORT,US,UT,KOGD,41.196,-112.011,+1362.5,19730101,20200925
725755,24101,HILL AFB AIRPORT,US,UT,KHIF,41.117,-111.967,+1459.7,19411001,20200925
725760,24021,HUNT FIELD AIRPORT,US,WY,KLND,42.815,-108.726,+1704.4,19730101,20200925
725763,94053,TORRINGTON MUNICIPAL ARPT,US,WY,KTOR,42.061,-104.158,+1279.9,20060101,20200925
725775,04111,EVAN-UINTA CO BURNS FLD AP,US,WY,KEVW,41.273,-111.031,+2183.3,19730101,20200925
725776,24166,JACKSON HOLE AIRPORT,US,WY,KJAC,43.6,-110.733,+1956.5,20060101,20200925
725780,24156,POCATELLO REGIONAL AIRPORT,US,ID,KPIH,42.92,-112.571,+1357.0,19430101,20200925
725784,04109,ELK CITY,US,ID,KP69 ,46.144,-115.596,+0451.1,20060101,20200925
725785,24145,IDAHO FALLS REGIONAL ARPT,US,ID,KIDA,43.519,-112.064,+1442.6,19730101,20200925
725805,24172,DERBY FIELD AIRPORT,US,NV,KLOL,40.068,-118.569,+1189.3,19770101,20200925
725810,24193,WENDOVER AIRPORT,US,UT,KENV,40.721,-114.036,+1291.4,19420801,20200925
725825,24121,ELKO REGIONAL AIRPORT,US,NV,KEKO,40.829,-115.789,+1533.1,19770101,20200925
725830,24128,WINNEMUCCA MUNICIPAL AIRPORT,US,NV,KWMC,40.902,-117.808,+1309.4,19730101,20200925
725835,24119,BATTLE MOUNTAIN AIRPORT,US,NV,KBAM,40.612,-116.892,+1373.1,19730101,20200925
725845,23225,BLUE CANYON - NYACK ARPT,US,CA,KBLU,39.277,-120.71,+1608.1,19730101,20200925
725846,93201,TRUCKEE-TAHOE AIRPORT,US,CA,KTRK,39.32,-120.139,+1798.3,20060101,20200925
725847,93230,LAKE TAHOE AIRPORT,US,CA,KTVL,38.898,-119.995,+1924.5,20000101,20200925
725850,93228,HAYWARD EXECUTIVE AIRPORT,US,CA,KHWD,37.654,-122.115,+0013.1,20100801,20200925
725864,94182,MCCALL MUNICIPAL AIRPORT,US,ID,KMYL,44.889,-116.102,+1528.0,20050101,20200925
725865,94161,FRIEDMAN MEMORIAL AIRPORT,US,ID,KSUN,43.5,-114.3,+1617.3,20060101,20200925
725866,94178,JSIN FLD-MAGIC VLY RGN APT,US,ID,KTWF,42.482,-114.487,+1265.2,20060101,20200925
725867,24133,BURLEY MUNICIPAL AIRPORT,US,ID,KBYI,42.542,-113.766,+1266.1,19730101,20200925
725895,94236,KLAMATH FALLS AIRPORT,US,OR,KLMT,42.147,-121.724,+1244.8,19590901,20200925
725905,23275,UKIAH MUNICIPAL AIRPORT,US,CA,KUKI,39.126,-123.201,+0183.2,19730101,20200925
725910,24216,RED BLUFF MUNICIPAL ARPT,US,CA,KRBL,40.152,-122.254,+0107.6,19730101,20200925
725920,24257,REDDING MUNICIPAL AIRPORT,US,CA,KRDD,40.518,-122.299,+0151.5,19910331,20200925
725930,23233,SALINAS MUNICIPAL AIRPORT,US,CA,KSNS,36.664,-121.608,+0022.6,20050101,20200925
725940,24213,WOODLEY ISLAND (NEW 10/94)   ,US,CA,KEKA,40.81,-124.16,+0006.1,20060101,20200925
725945,24283,ARCATA AIRPORT,US,CA,KACV,40.978,-124.109,+0061.0,19730101,20200925
725946,24286,JACK MCNAMARA FIELD ARPT,US,CA,KCEC,41.78,-124.237,+0017.4,19730101,20200925
725955,24259,SISKIYOU COUNTY AIRPORT,US,CA,KSIY,41.781,-122.468,+0808.0,19500101,20200925
725957,24215,MOUNT SHASTA,US,CA,KMHS,41.333,-122.333,+1077.5,19770101,20200925
725958,94299,ALTURAS MUNICIPAL AIRPORT,US,CA,KAAT,41.491,-120.564,+1333.5,20060101,20200925
725970,24225,ROGUE VALLEY INTL-MEDFORD AIR,US,OR,KMFR,42.375,-122.877,+0400.2,19730101,20200925
725975,24235,SEXTON SUMMIT,US,OR,KSXT,42.6,-123.364,+1168.0,19730101,20200925
725976,94285,LAKE COUNTY AIRPORT,US,OR,KLKV,42.167,-120.4,+1441.1,20060101,20200925
725985,24267,BROOKINGS,US,OR,KBOK,42.074,-124.29,+0139.9,19770225,20200925
726050,14745,CONCORD MUNICIPAL AIRPORT,US,NH,KCON,43.205,-71.503,+0104.6,19730101,20200925
726055,04743,PEASE INTERNATIONAL TRADEPORT,US,NH,KPSM,43.083,-70.817,+0030.5,20060101,20200925
726056,54791,SKYHAVEN AIRPORT,US,NH,KDAW,43.278,-70.922,+0098.5,20060101,20200925
726060,14764,PORTLAND INTERNATIONAL JETPOR,US,ME,KPWM,43.642,-70.304,+0013.7,19730101,20200925
726064,64709,SANFORD REGIONAL AIRPORT,US,ME,KSFM,43.394,-70.708,+0074.4,20060101,20200925
726070,14606,BANGOR INTERNATIONAL ARPT,US,ME,KBGR,44.798,-68.819,+0045.1,20100801,20200925
726073,14615,WATERVILLE ROBERT LAFLEUR ARP,US,ME,KWVL,44.533,-69.667,+0094.5,20060101,20200925
726077,14616,HANCOCK CO-BAR HARBOR ARPT,US,ME,KBHB,44.45,-68.367,+0026.8,20060101,20200925
726079,94601,KNOX COUNTY REGIONAL ARPT,US,ME,KRKD,44.067,-69.1,+0014.3,20060101,20200925
726083,04836,NRN AROOSTOOK REGIONAL APT,US,ME,KFVE,47.286,-68.313,+0301.1,20060101,20200925
726115,54740,HARTNESS ST (SPNGFLD) ARPT,US,VT,KVSF,43.344,-72.518,+0176.2,20060101,20200925
726116,94765,LEBANON MUNICIPAL AIRPORT,US,NH,KLEB,43.626,-72.305,+0182.3,19930101,20200925
726140,54742,ST. JOHNSBURY(AMOS)          ,US,VT,K1V4 ,44.42,-72.019,+0212.4,19730101,20200925
726155,54736,LACONIA MUNICIPAL AIRPORT,US,NH,KLCI,43.567,-71.433,+0166.1,20060101,20200925
726163,54770,JAFFREY MINI-SLVR RNCH APT,US,NH,KAFN,42.805,-72.004,+0317.0,20060101,20200925
726170,14742,BURLINGTON INTERNATIONAL AIRP,US,VT,KBTV,44.468,-73.15,+0100.6,19480101,20200925
726183,54772,EASTERN SLOPES RGNL ARPT,US,ME,KIZG,43.991,-70.948,+0135.6,20060101,20200925
726184,94709,AUBURN/LEWISTON MUNI ARPT,US,ME,KLEW,44.05,-70.283,+0087.8,20060101,20200925
726185,14605,AUGUSTA STATE AIRPORT,US,ME,KAUG,44.316,-69.797,+0107.0,19730101,20200925
726190,94626,MAINE FOREST SERVICE,US,ME,KGNR,45.462,-69.595,+0427.0,20060101,20200925
726196,14610,MILLINOCKET MUNICIPAL ARPT,US,ME,KMLT,45.648,-68.693,+0123.8,19430301,20200925
726223,94725,MASSENA INTL/RCHARDS FD AP,US,NY,KMSS,44.936,-74.846,+0065.2,19900301,20200925
726225,64776,PLATTSBURGH INTERNATIONAL AIR,US,NY,KPBG,44.65,-73.467,+0071.3,20070618,20200925
726227,94790,WATERTOWN INTL AIRPORT,US,NY,KART,43.989,-76.026,+0096.9,19490501,20200925
726350,94860,GERALD R FORD INTERNATIONAL A,US,MI,KGRR,42.883,-85.524,+0244.8,19730101,20200925
726357,94815,KLMAZO/BTL CREEK INTL ARPT,US,MI,KAZO,42.235,-85.552,+0264.6,20060101,20200925
726360,14840,MUSKEGON COUNTY AIRPORT,US,MI,KMKG,43.171,-86.237,+0190.5,19730101,20200925
726364,04883,MASON COUNTY AIRPORT,US,MI,KLDM,43.963,-86.408,+0195.1,20050101,20200925
726375,94817,OAKLAND CO. INTNL AIRPORT,US,MI,KPTK,42.665,-83.418,+0297.5,20060101,20200925
726385,94894,MANISTEE CO-BLACKER ARPT,US,MI,KMBL,44.267,-86.25,+0189.3,20060101,20200925
726387,14850,CHERRY CAPITAL AIRPORT,US,MI,KTVC,44.741,-85.583,+0188.4,19730101,20200925
726391,00385,BALD MOUNTAIN COTTONWOOD PASS,US,CO,K7BM ,38.783,-106.217,+2995.3,20050611,20200925
726392,00424,SUNLIGHT,US,CO,K5SM ,39.433,-107.383,+3232.1,20050611,20200925
726396,00422,WILKERSON PASS,US,CO,K4BM ,39.05,-105.516,+3438.1,20050611,20200925
726400,14839,GENERAL MITCHELL INTERNATIONA,US,WI,KMKE,42.955,-87.904,+0204.2,19480101,20200925
726405,94869,LAWRENCE J TIMMERMAN AIRPORT,US,WI,KMWC,43.109,-88.031,+0223.7,19730101,20200925
726409,04897,WAUKESHA COUNTY AIRPORT,US,WI,KUES,43.041,-88.237,+0277.7,20060101,20200925
726410,14837,DANE CO REGIONAL-TRUAX FIELD,US,WI,KMSN,43.141,-89.345,+0264.0,19480101,20200925
726413,04875,WEST BEND MUNICIPAL ARPT,US,WI,KETB,43.417,-88.133,+0269.4,20060101,20200925
726414,04873,MONROE MUNICIPAL AIRPORT,US,WI,KEFT,42.615,-89.591,+0330.7,20060101,20200925
726415,94854,ROCK COUNTY AIRPORT,US,WI,KJVL,42.617,-89.033,+0246.3,20060101,20200925
726416,14921,TRI-COUNTY REGIONAL ARPT,US,WI,KLNR,43.212,-90.181,+0218.5,19730101,20200925
726424,94818,JOHN H BATTEN AIRPORT,US,WI,KRAC,42.761,-87.814,+0205.4,20060101,20200925
726425,04841,SHEBOYGAN CO MEMO AIRPORT,US,WI,KSBM,43.769,-87.851,+0227.4,20060101,20200925
726444,04963,PRAIRIE DU CHIEN MUNI ARPT,US,WI,KPDC,43.019,-91.124,+0201.5,20060101,20200925
726456,94855,WHITTMAN REGIONAL AIRPORT,US,WI,KOSH,43.984,-88.557,+0238.4,20060101,20200925
726464,54834,WATERTOWN MUNICIPAL AIRPORT,US,WI,KRYV,43.167,-88.717,+0249.9,20060101,20200925
726466,54917,APPLETON MUNICIPAL AIRPORT,US,MN,KAQP,45.228,-96.007,+0310.9,20060101,20200925
726468,54913,PRICE COUNTY AIRPORT,US,WI,KPBH,45.709,-90.402,+0456.3,20060101,20200925
726498,04925,FAIRFIELD MUNICIPAL ARPT,US,IA,KFFL,41.053,-91.979,+0243.5,20060101,20200925
726499,94971,ESTHERVILLE MUNI AIRPORT,US,IA,KEST,43.401,-94.747,+0401.4,20060101,20200925
726500,14972,SPENCER MUNICIPAL AIRPORT,US,IA,KSPW,43.164,-95.202,+0407.8,20060101,20200925
726503,54833,BARABOO WISCONSIN DELLS AIRPO,US,WI,KDLL,43.522,-89.774,+0297.5,20060101,20200925
726505,04845,KENOSHA REGIONAL AIRPORT,US,WI,KENW,42.595,-87.938,+0226.5,20060101,20200925
